left,right,patch_corr
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/flanel_kotak (2).jpg,0.1773
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/flanel_kotak (3).jpg,0.1924
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_bunga (1).jpg,0.1394
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_bunga (2).jpg,0.1286
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_bunga (3).jpg,0.2259
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_bunga (4).jpg,0.1475
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_fabric (1).jpg,0.0509
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_fabric (2).jpg,0.0703
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_fabric (3).jpg,0.0802
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_kotak (1).jpg,0.1268
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_kotak (1).png,0.1663
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_kotak (2).jpg,0.1174
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_kotak (3).jpg,0.137
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_salur (1).jpg,0.0722
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_salur (2).jpg,0.0854
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_salur (3).jpg,0.0472
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_salur (4).jpg,0.12
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).jpg,0.1196
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).webp,0.1513
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_tenun_ikat (2).jpg,0.1732
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/kain_tenun_ikat (3).jpg,0.176
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polkadot1.jpg,0.1842
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polkadot2.jpg,0.0714
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polkadot3.jpg,0.1105
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polos1.jpg,0.1143
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polos2.jpg,0.069
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polos3.webp,0.2416
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polos4.webp,0.1737
dataset_batik/batik/Batik Sekar Jagad/0.jpg,uji_eksternal/non_batik/polos5.jpg,0.3614
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Batik Sekar Jagad/37.jpg,0.3253
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Batik Sekar Jagad/38.jpg,0.2895
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Batik Sekar Jagad/54.jpg,0.1932
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/001.jpg,0.2878
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0010.jpg,0.3624
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0011.jpg,0.3528
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0012.jpg,0.2373
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0013.jpg,0.293
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0014.jpg,0.3536
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0016.jpg,0.2872
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0017.jpg,0.1977
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0020.jpg,0.156
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0021.jpg,0.1946
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0022.jpg,0.3191
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0024.jpg,0.1774
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0025.jpg,0.3023
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0027.jpg,0.1621
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0028.jpg,0.2132
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0029.jpg,0.1416
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0030.jpg,0.1794
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0031.jpg,0.3574
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0032.jpg,0.2644
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0033.jpg,0.2467
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0034.jpg,0.2293
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0036.jpg,0.3238
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0037.jpg,0.2374
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0038.jpg,0.2826
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0039.jpg,0.1848
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/004.jpg,0.3671
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/0040.jpg,0.2616
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/007.jpg,0.2404
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Solo_Parang/009.jpg,0.4124
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,0.2296
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0017.jpg,0.1621
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0018.jpg,0.1316
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0028.jpg,0.2017
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0030.jpg,0.1814
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,0.2819
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0036.jpg,0.2295
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/006.jpg,0.1092
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0.173
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0011.jpg,0.2007
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0012.jpg,0.421
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0013.jpg,0.2163
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0014.jpg,0.2229
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0015.jpg,0.175
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0017.jpg,0.2763
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,0.2456
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0019.jpg,0.1068
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/002.jpg,0.2361
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0020.jpg,0.1829
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,0.258
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,0.2763
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,0.206
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0024.jpg,0.4175
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0025.jpg,0.2507
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0027.jpg,0.2158
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,0.2361
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0033.jpg,0.2092
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,0.1504
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0037.jpg,0.2181
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0038.jpg,0.186
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/005.jpg,0.2098
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,0.2338
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/008.jpg,0.1775
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,0.2915
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0010.jpg,0.1595
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0014.jpg,0.1837
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,0.1476
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,0.1326
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0018.jpg,0.1735
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,0.2023
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,0.1559
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,0.1654
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0021.jpg,0.1574
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,0.1047
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0024.jpg,0.1942
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,0.0981
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0026.jpg,0.0937
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,0.1003
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0029.jpg,0.2375
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/003.jpg,0.194
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0030.jpg,0.141
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,0.1368
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,0.1791
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0033.jpg,0.2803
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,0.1479
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,0.1572
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,0.1772
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0039.jpg,0.2364
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,0.1404
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/0040.jpg,0.1023
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/005.jpg,0.2094
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/006.jpg,0.1349
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Kawung/009.jpg,0.1558
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,0.2373
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0012.jpg,0.1503
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0016.jpg,0.1807
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,0.1542
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,0.2809
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,0.1347
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/002.jpg,0.223
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0.1683
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,0.279
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0025.jpg,0.2067
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0028.jpg,0.2523
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0029.jpg,0.1929
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/003.jpg,0.2475
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,0.2568
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,0.1514
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,0.1442
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,0.2766
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,0.2389
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0039.jpg,0.1817
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/004.jpg,0.1156
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0.2261
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/005.jpg,0.2301
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/006.jpg,0.1645
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/007.jpg,0.1777
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/008.jpg,0.2545
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/Yogyakarta_Parang/009.jpg,0.1458
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,0.2857
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,0.1494
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,0.3073
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,0.2216
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,0.2401
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik semarangan/semarangan1.jpg,0.1723
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik semarangan/semarangan2.jpg,0.289
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik semarangan/semarangan3.jpg,0.1614
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik semarangan/semarangan4.jpg,0.3501
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik semarangan/semarangan5.jpg,0.1566
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik solo/solo1.png,0.1724
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik solo/solo2.jpg,0.1847
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik solo/solo4.jpg,0.1719
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/batik/batik solo/solo5.jpg,0.1299
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,0.1562
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,0.1591
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (2).png,0.1666
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (3).png,0.1076
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,0.178
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,0.1209
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (6).png,0.1795
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,0.1177
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,0.1317
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (9).png,0.1348
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,0.2314
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,0.184
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,0.2321
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/garis/garis1 (1).jpg,0.1045
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/garis/garis1 (2).jpg,0.1318
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/garis/garis1 (3).jpg,0.324
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/garis/garis1 (4).jpg,0.0554
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/garis/garis1 (5).jpg,0.1095
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (1).png,0.276
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (10).png,0.1439
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (2).png,0.0988
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (3).png,0.0679
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (4).png,0.2005
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (5).png,0.0723
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (6).png,0.22
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (7).png,0.0935
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (8).png,0.2071
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/geometris/geometris (9).png,0.0816
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/kotak/kotak2.jpg,0.1403
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/kotak/kotak3.png,0.2301
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/kotak/kotak4.jpg,0.1744
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/kotak/kotak5.jpg,0.3964
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (1).png,0.4496
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (10).png,0.3174
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (2).png,0.3861
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (3).png,0.3329
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (4).png,0.2733
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (5).png,0.1177
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (6).png,0.3752
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (7).png,0.431
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (8).png,0.2108
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/modern/modern (9).png,0.2952
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polkadot/polkadot4.jpg,0.1833
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polkadot/polkadot5.jpg,0.1139
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (1).png,0.2323
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (10).png,0.2395
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (2).png,0.1326
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (3).png,0.2941
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (4).png,0.1603
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (5).png,0.2388
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (6).png,0.2558
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (7).png,0.2185
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (8).png,0.169
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/polos/polos (9).png,0.1541
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/tenun/tenun (1).png,0.1718
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/tenun/tenun (10).png,0.178
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/tenun/tenun (2).png,0.2093
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/tenun/tenun (3).png,0.2268
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/tenun/tenun (4).png,0.1909
dataset_batik/batik/Batik Sekar Jagad/1.jpg,dataset_batik/non_batik/tenun/tenun (5).png,0.1301
